what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.commons.workbench,3.7.1.v20120425-0100,"org.eclipse.mylyn.commons.workbench",1348732705952
started,bundle,org.eclipse.mylyn.context.core,3.7.1.v20120425-0100,"org.eclipse.mylyn.context.core",1348732705952
started,bundle,org.eclipse.mylyn.context.tasks.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.context.tasks.ui",1348732705953
started,bundle,org.eclipse.mylyn.monitor.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.monitor.ui",1348732705954
started,bundle,org.eclipse.mylyn.tasks.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.tasks.ui",1348732705956
started,bundle,org.eclipse.mylyn.team.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.team.ui",1348732705957
os,sysinfo,,,"win32",1348732705958
arch,sysinfo,,,"x86",1348732705959
ws,sysinfo,,,"win32",1348732705959
locale,sysinfo,,,"en_US",1348732705959
processors,sysinfo,,,"4",1348732705959
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1348732705959
java.runtime.version,sysinfo,,,"1.7.0_07-b10",1348732705959
java.specification.name,sysinfo,,,"Java Platform API Specification",1348732705959
java.specification.vendor,sysinfo,,,"Oracle Corporation",1348732705959
java.specification.version,sysinfo,,,"1.7",1348732705959
java.vendor,sysinfo,,,"Oracle Corporation",1348732705959
java.version,sysinfo,,,"1.7.0_07",1348732705959
java.vm.info,sysinfo,,,"mixed mode, sharing",1348732705959
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1348732705959
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1348732705959
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1348732705959
java.vm.specification.version,sysinfo,,,"1.7",1348732705959
java.vm.vendor,sysinfo,,,"Oracle Corporation",1348732705959
java.vm.version,sysinfo,,,"23.3-b01",1348732705959
started,bundle,org.maven.ide.eclipse,0.12.1.20110112-1712,"org.maven.ide.eclipse",1348732706054
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1348732706096
started,bundle,org.maven.ide.eclipse.jdt,0.12.1.20110112-1712,"org.maven.ide.eclipse.jdt",1348732706209
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1348732707111
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1348732707159
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1348732707235
error,log,,,"Unable to update index for public-mirror|http://nexus.howden.press.net/nexus/content/groups/public",1348732715636
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348732817817
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348741873836
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348741875659
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348744584695
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1348744589066
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1348744602283
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1348744602919
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1348744603238
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1348744603511
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348744603514
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1348744605320
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348744643771
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348744653178
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348744658667
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348744661615
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348744664445
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1348744667869
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1348744675341
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1348744675366
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1348744677594
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1348744677758
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1348744677786
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1348744680153
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1348744680952
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1348744681503
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1348744681690
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1348744681725
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1348744684248
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1348744684603
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1348744684628
started,bundle,org.maven.ide.eclipse.editor,0.12.1.20110112-1712,"org.maven.ide.eclipse.editor",1348744706432
started,bundle,org.maven.ide.eclipse.refactoring,0.12.1.20110112-1712,"org.maven.ide.eclipse.refactoring",1348744706695
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348744715439
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348744715628
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348744719607
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348744719742
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348744722807
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348744722924
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348744755238
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348744755370
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348744758086
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348744758187
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1348744764053
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1348744765862
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1348744766064
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1348744766090
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1348744770960
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1348744771133
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1348744771607
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1348744771747
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1348744772781
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1348744772907
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348744898246
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348744901921
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348744916457
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348744918973
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348744928725
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348744945034
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348744946686
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348744955485
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348744962541
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348745101101
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348745117619
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348745139242
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348745327001
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348745374624
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348745377521
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1348745378937
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348745381086
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348745557775
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1348745557790
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348745560511
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348745705292
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348745713460
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348745795010
executed,command,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.team.SimpleFetch",1348745802797
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348745803111
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348745805033
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348745805450
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348745819083
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348745819495
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348745824620
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348745824950
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348745825264
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348745825290
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348745828227
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1348745835344
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1348745835369
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1348745839814
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1348745847766
started,bundle,org.eclipse.jdt.junit.core,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.core",1348745847887
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348745851827
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348745862955
executed,command,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.team.Merge",1348745863005
error,log,,,"Checkout conflict: Your local changes to \n.project\n.settings/org.eclipse.jdt.core.prefs\n.settings/org.maven.ide.eclipse.prefs\nwould be overwritten by merge.  Aborting. Commit your changes or stash them before you can merge.",1348745863150
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348745863653
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348745877619
executed,command,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.team.Pull",1348745885680
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348745885951
error,log,,,"Checkout conflict with files: \n.project\n.settings/org.eclipse.jdt.core.prefs\n.settings/org.maven.ide.eclipse.prefs",1348745886953
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348745890658
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348745891939
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348745893216
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1348745893483
stopped,bundle,org.eclipse.mylyn.ide.ant,3.7.1.v20120425-0100,"org.eclipse.mylyn.ide.ant",1348745894322
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1348745894348
stopped,bundle,org.eclipse.ant.launching,1.0.1.v20101020_r362,"org.eclipse.ant.launching",1348745894371
stopped,bundle,org.eclipse.compare.win32,1.0.101.R36x_v20101103-0618,"org.eclipse.compare.win32",1348745894392
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1348745894413
stopped,bundle,org.maven.ide.eclipse.launching,0.12.1.20110112-1712,"org.maven.ide.eclipse.launching",1348745894423
stopped,bundle,org.eclipse.mylyn.java.tasks,3.7.1.v20120425-0100,"org.eclipse.mylyn.java.tasks",1348745894426
stopped,bundle,org.eclipse.mylyn.java.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.java.ui",1348745894462
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1348745894474
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1348745894499
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1348748803382
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1348748803383
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1348748803397
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1348748803398
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1348748803402
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1348748803415
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1348748803430
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1348748803432
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1348748803433
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1348748803455
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1348748803456
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1348748803458
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1348748803459
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1348748803459
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1348748803461
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1348748803478
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1348748803487
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1348748803488
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1348748803490
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1348748803496
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1348748803498
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1348748803504
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1348748803505
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1348748803511
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1348748803521
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1348748803552
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1348748803568
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1348748803590
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1348748803612
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1348748803614
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1348748803628
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1348748803639
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1348748803652
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1348748803652
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1348748803654
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1348748803664
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1348748803666
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1348748803692
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1348748803707
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1348748803708
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1348748803747
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1348748803747
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1348748803748
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1348748803753
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1348748803755
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1348748803756
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1348748803758
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1348748803870
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1348748803899
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1348748803911
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1348748803939
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1348748803940
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1348748803940
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1348748803941
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1348748803943
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1348748803974
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1348748803988
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1348748803989
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1348748804016
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1348748804020
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1348748804070
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1348748804075
started,bundle,org.eclipse.wst.sse.core,1.1.504.v201102160550,"org.eclipse.wst.sse.core",1348748804078
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1348748804103
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1348748804118
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1348748804119
started,bundle,org.eclipse.mylyn.bugzilla.core,3.7.1.v20120425-0100,"org.eclipse.mylyn.bugzilla.core",1348748804152
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.bugzilla.ui",1348748804157
started,bundle,org.eclipse.mylyn.commons.core,3.7.1.v20120425-0100,"org.eclipse.mylyn.commons.core",1348748804165
started,bundle,org.eclipse.mylyn.commons.net,3.7.1.v20120425-0100,"org.eclipse.mylyn.commons.net",1348748804165
started,bundle,org.eclipse.mylyn.commons.notifications.core,0.9.1.v20120425-0100,"org.eclipse.mylyn.commons.notifications.core",1348748804177
started,bundle,org.eclipse.mylyn.commons.notifications.feed,0.9.1.v20120425-0100,"org.eclipse.mylyn.commons.notifications.feed",1348748804184
started,bundle,org.eclipse.mylyn.commons.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.commons.ui",1348748804186
started,bundle,org.eclipse.mylyn.commons.workbench,3.7.1.v20120425-0100,"org.eclipse.mylyn.commons.workbench",1348748804204
started,bundle,org.eclipse.mylyn.context.core,3.7.1.v20120425-0100,"org.eclipse.mylyn.context.core",1348748804204
started,bundle,org.eclipse.mylyn.context.tasks.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.context.tasks.ui",1348748804212
started,bundle,org.eclipse.mylyn.monitor.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.monitor.ui",1348748804212
started,bundle,org.eclipse.mylyn.tasks.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.tasks.ui",1348748804237
started,bundle,org.eclipse.mylyn.team.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.team.ui",1348748804252
os,sysinfo,,,"win32",1348748804258
arch,sysinfo,,,"x86",1348748804258
ws,sysinfo,,,"win32",1348748804258
locale,sysinfo,,,"en_US",1348748804258
processors,sysinfo,,,"4",1348748804258
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1348748804258
java.runtime.version,sysinfo,,,"1.7.0_07-b10",1348748804258
java.specification.name,sysinfo,,,"Java Platform API Specification",1348748804258
java.specification.vendor,sysinfo,,,"Oracle Corporation",1348748804258
java.specification.version,sysinfo,,,"1.7",1348748804258
java.vendor,sysinfo,,,"Oracle Corporation",1348748804258
java.version,sysinfo,,,"1.7.0_07",1348748804258
java.vm.info,sysinfo,,,"mixed mode, sharing",1348748804258
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1348748804258
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1348748804258
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1348748804258
java.vm.specification.version,sysinfo,,,"1.7",1348748804258
java.vm.vendor,sysinfo,,,"Oracle Corporation",1348748804258
java.vm.version,sysinfo,,,"23.3-b01",1348748804258
started,bundle,org.maven.ide.eclipse,0.12.1.20110112-1712,"org.maven.ide.eclipse",1348748804401
started,bundle,org.maven.ide.eclipse.jdt,0.12.1.20110112-1712,"org.maven.ide.eclipse.jdt",1348748804461
